Generation # 39  Max Fitness: 4.981068619908434e-05
Generation # 40  Max Fitness: 0.00012087061746334316
Generation # 41  Max Fitness: 0.00012087061746334316
Generation # 42  Max Fitness: 0.00012087061746334316
Generation # 43  Max Fitness: 0.00012087061746334316
Generation # 44  Max Fitness: 0.00012087061746334316
Generation # 45  Max Fitness: 0.00012087061746334316
Generation # 46  Max Fitness: 0.00012087061746334316
Generation # 47  Max Fitness: 0.00012087061746334316
Generation # 48  Max Fitness: 0.00012087061746334316
Generation # 49  Max Fitness: 0.00012087061746334316
Accuracy:  96.0 %
64 <= node_count < 73
Population: 3  Node Count: 71
1.3234802700477552e-14 1.3234802700477552e-14
Generation # 0  Max Fitness: 1.2509033869499637e-06
New Best Fitness
Generation # 1  Max Fitness: 2.148966236784058e-05
New Best Fitness
Generation # 2  Max Fitness: 2.148966236784058e-05
Generation # 3  Max Fitness: 3.2238956966285734e-05
New Best Fitness
Generation # 4  Max Fitness: 3.2238956966285734e-05
Generation # 5  Max Fitness: 6.84773388335979e-05
New Best Fitness
Generation # 6  Max Fitness: 0.00012981756786826688
New Best Fitness
Generation # 7  Max Fitness: 0.000189412872786435
New Best Fitness
Generation # 8  Max Fitness: 0.000189412872786435
Generation # 9  Max Fitness: 0.00020741696095493727
New Best Fitness
Generation # 10  Max Fitness: 0.00020960029738604187
New Best Fitness
Generation # 11  Max Fitness: 0.00020960029738604187
Generation # 12  Max Fitness: 0.00020960029738604187
Generation # 13  Max Fitness: 0.00020960029738604187
Generation # 14  Max Fitness: 0.00020960029738604187
Generation # 15  Max Fitness: 0.00022002241162070695
New Best Fitness
Generation # 16  Max Fitness: 0.00027848990561781786
New Best Fitness
Generation # 17  Max Fitness: 0.00027848990561781786
Generation # 18  Max Fitness: 0.00027848990561781786
Generation # 19  Max Fitness: 0.00027848990561781786
Generation # 20  Max Fitness: 0.00027848990561781786
Generation # 21  Max Fitness: 0.00027848990561781786
Generation # 22  Max Fitness: 0.00027848990561781786
Generation # 23  Max Fitness: 0.00027848990561781786
Generation # 24  Max Fitness: 0.00027848990561781786
Generation # 25  Max Fitness: 0.0003268187940890766
New Best Fitness
Generation # 26  Max Fitness: 0.0003268187940890766
Generation # 27  Max Fitness: 0.0003268187940890766
Generation # 28  Max Fitness: 0.0003268187940890766
Generation # 29  Max Fitness: 0.0003268187940890766
Generation # 30  Max Fitness: 0.0003268187940890766
Generation # 31  Max Fitness: 0.0003268187940890766
Generation # 32  Max Fitness: 0.0003268187940890766
Generation # 33  Max Fitness: 0.0003268187940890766
Generation # 34  Max Fitness: 0.0003268187940890766
Generation # 35  Max Fitness: 0.0003268187940890766
Generation # 36  Max Fitness: 0.0003268187940890766
Generation # 37  Max Fitness: 0.0003268187940890766
Generation # 38  Max Fitness: 0.0003268187940890766
Generation # 39  Max Fitness: 0.0003707127051200183
New Best Fitness
Generation # 40  Max Fitness: 0.0003707127051200183
Generation # 41  Max Fitness: 0.0003707127051200183
Generation # 42  Max Fitness: 0.0003707127051200183
Generation # 43  Max Fitness: 0.0003830138808555242
New Best Fitness
Generation # 44  Max Fitness: 0.0004439479073552667
New Best Fitness
Generation # 45  Max Fitness: 0.0004439479073552667
Generation # 46  Max Fitness: 0.0004439479073552667
Generation # 47  Max Fitness: 0.0004439479073552667
Generation # 48  Max Fitness: 0.0004439479073552667
Generation # 49  Max Fitness: 0.0004439479073552667
Accuracy:  97.0 %
Replaced  0.0003756615670675133  with  0.0004439479073552667
64 <= node_count < 71
Population: 4  Node Count: 68
2.4406462442617573e-14 2.4406462442617573e-14
Generation # 0  Max Fitness: 5.003827273106326e-06
New Best Fitness
Generation # 1  Max Fitness: 5.003827273106326e-06
Generation # 2  Max Fitness: 5.003827273106326e-06
Generation # 3  Max Fitness: 5.003827273106326e-06
Generation # 4  Max Fitness: 5.003827273106326e-06
Generation # 5  Max Fitness: 8.226688015292388e-06
New Best Fitness
Generation # 6  Max Fitness: 4.817371529113321e-05
New Best Fitness
Generation # 7  Max Fitness: 4.817371529113321e-05
Generation # 8  Max Fitness: 4.817371529113321e-05
Generation # 9  Max Fitness: 4.817371529113321e-05
Generation # 10  Max Fitness: 4.817371529113321e-05
Generation # 11  Max Fitness: 8.843755852911617e-05
New Best Fitness
Generation # 12  Max Fitness: 8.843755852911617e-05
Generation # 13  Max Fitness: 8.843755852911617e-05
Generation # 14  Max Fitness: 5.524092251419313e-05
Generation # 15  Max Fitness: 5.524092251419313e-05
Generation # 16  Max Fitness: 5.524092251419313e-05
Generation # 17  Max Fitness: 5.524092251419313e-05
Generation # 18  Max Fitness: 9.810117593557186e-05
New Best Fitness
Generation # 19  Max Fitness: 9.810117593557186e-05
Generation # 20  Max Fitness: 9.810117593557186e-05
Generation # 21  Max Fitness: 9.810117593557186e-05
Generation # 22  Max Fitness: 0.00011643376498693568
New Best Fitness
Generation # 23  Max Fitness: 0.00011643376498693568
Generation # 24  Max Fitness: 0.00011643376498693568
Generation # 25  Max Fitness: 0.00011643376498693568
Generation # 26  Max Fitness: 0.00011643376498693568
Generation # 27  Max Fitness: 0.00011643376498693568
Generation # 28  Max Fitness: 0.00011643376498693568
Generation # 29  Max Fitness: 0.00011643376498693568
Generation # 30  Max Fitness: 0.00011643376498693568
Generation # 31  Max Fitness: 0.00011643376498693568
Generation # 32  Max Fitness: 0.00011643376498693568
Generation # 33  Max Fitness: 0.00011643376498693568
Generation # 34  Max Fitness: 0.00011643376498693568
Generation # 35  Max Fitness: 0.00011643376498693568
Generation # 36  Max Fitness: 0.00011643376498693568
Generation # 37  Max Fitness: 0.0001163043941369502
Generation # 38  Max Fitness: 0.0001163043941369502
Generation # 39  Max Fitness: 0.0001163043941369502
Generation # 40  Max Fitness: 0.0002534288110969078
New Best Fitness
Generation # 41  Max Fitness: 0.0002534288110969078
Generation # 42  Max Fitness: 0.00019967938479416344
Generation # 43  Max Fitness: 0.00019967938479416344
Generation # 44  Max Fitness: 0.00019967938479416344
Generation # 45  Max Fitness: 0.00019967938479416344
Generation # 46  Max Fitness: 0.00019967938479416344
Generation # 47  Max Fitness: 0.00019967938479416344
Generation # 48  Max Fitness: 0.00019967938479416344
Generation # 49  Max Fitness: 0.00019967938479416344
Accuracy:  97.0 %
64 <= node_count < 71
Population: 5  Node Count: 65
8.693785288770789e-14 8.693785288770789e-14
Generation # 0  Max Fitness: 2.3539105527161444e-05
New Best Fitness
Generation # 1  Max Fitness: 3.042034564133164e-05
New Best Fitness
Generation # 2  Max Fitness: 3.1261636907743435e-05
New Best Fitness
Generation # 3  Max Fitness: 3.1261636907743435e-05
Generation # 4  Max Fitness: 3.1261636907743435e-05
Generation # 5  Max Fitness: 3.1261636907743435e-05
Generation # 6  Max Fitness: 3.1261636907743435e-05
Generation # 7  Max Fitness: 3.1261636907743435e-05
Generation # 8  Max Fitness: 0.000252170091419304
New Best Fitness
Generation # 9  Max Fitness: 0.000252170091419304
Generation # 10  Max Fitness: 0.000252170091419304
Generation # 11  Max Fitness: 0.000252170091419304
Generation # 12  Max Fitness: 0.000252170091419304
Generation # 13  Max Fitness: 0.000252170091419304
Generation # 14  Max Fitness: 0.000252170091419304
Generation # 15  Max Fitness: 0.000252170091419304
Generation # 16  Max Fitness: 0.00028761892216195374
New Best Fitness
Generation # 17  Max Fitness: 0.00028761892216195374
Generation # 18  Max Fitness: 0.00028761892216195374
Generation # 19  Max Fitness: 0.00028761892216195374
Generation # 20  Max Fitness: 0.00028761892216195374
Generation # 21  Max Fitness: 0.00028761892216195374
Generation # 22  Max Fitness: 0.00028761892216195374
Generation # 23  Max Fitness: 0.00028761892216195374
Generation # 24  Max Fitness: 0.00041281259824012446
New Best Fitness
Generation # 25  Max Fitness: 0.00041281259824012446
Generation # 26  Max Fitness: 0.00041281259824012446
Generation # 27  Max Fitness: 0.00041281259824012446
Generation # 28  Max Fitness: 0.00041281259824012446
Generation # 29  Max Fitness: 0.00041281259824012446
Generation # 30  Max Fitness: 0.00041281259824012446
Generation # 31  Max Fitness: 0.00041281259824012446
Generation # 32  Max Fitness: 0.00041281259824012446
Generation # 33  Max Fitness: 0.00041281259824012446
Generation # 34  Max Fitness: 0.00041281259824012446
Generation # 35  Max Fitness: 0.00041281259824012446
Generation # 36  Max Fitness: 0.00041281259824012446
Generation # 37  Max Fitness: 0.00041281259824012446
Generation # 38  Max Fitness: 0.00041281259824012446
Generation # 39  Max Fitness: 0.00044446596040550145
New Best Fitness
Generation # 40  Max Fitness: 0.00044446596040550145
Generation # 41  Max Fitness: 0.00044446596040550145
Generation # 42  Max Fitness: 0.00044446596040550145
Generation # 43  Max Fitness: 0.00044446596040550145
Generation # 44  Max Fitness: 0.00044446596040550145
Generation # 45  Max Fitness: 0.00044446596040550145
Generation # 46  Max Fitness: 0.00044446596040550145
Generation # 47  Max Fitness: 0.00044446596040550145
Generation # 48  Max Fitness: 0.00044446596040550145
Generation # 49  Max Fitness: 0.00044446596040550145
Accuracy:  97.0 %
Replaced  0.0004439479073552667  with  0.00044446596040550145
64 <= node_count < 65
Population: 6  Node Count: 64
1.8392263495242472e-13 1.8392263495242472e-13
Generation # 0  Max Fitness: 5.410327041445554e-07
New Best Fitness
Generation # 1  Max Fitness: 7.313626843752151e-06
New Best Fitness
Generation # 2  Max Fitness: 7.313626843752151e-06
Generation # 3  Max Fitness: 2.7223322474313162e-05
New Best Fitness
Generation # 4  Max Fitness: 4.902397046336687e-05
New Best Fitness
Generation # 5  Max Fitness: 4.93297332729097e-05
New Best Fitness
Generation # 6  Max Fitness: 8.118473502001206e-05
New Best Fitness
Generation # 7  Max Fitness: 0.00018182204713528374
New Best Fitness
Generation # 8  Max Fitness: 0.00018182204713528374
Generation # 9  Max Fitness: 0.00018182204713528374
Generation # 10  Max Fitness: 0.0002577382695555684
New Best Fitness
Generation # 11  Max Fitness: 0.0002577382695555684
Generation # 12  Max Fitness: 0.00038227058444455
New Best Fitness
Generation # 13  Max Fitness: 0.00038227058444455
Generation # 14  Max Fitness: 0.00038227058444455
Generation # 15  Max Fitness: 0.00038227058444455
Generation # 16  Max Fitness: 0.00038227058444455
Generation # 17  Max Fitness: 0.00038227058444455
Generation # 18  Max Fitness: 0.00038227058444455
Generation # 19  Max Fitness: 0.00044347154008222425
New Best Fitness
Generation # 20  Max Fitness: 0.00044347154008222425
Generation # 21  Max Fitness: 0.00044347154008222425
Generation # 22  Max Fitness: 0.00044347154008222425
Generation # 23  Max Fitness: 0.00044347154008222425
Generation # 24  Max Fitness: 0.00044347154008222425
Generation # 25  Max Fitness: 0.00044347154008222425
Generation # 26  Max Fitness: 0.00044347154008222425
Generation # 27  Max Fitness: 0.00044347154008222425
Generation # 28  Max Fitness: 0.00044347154008222425
Generation # 29  Max Fitness: 0.00044347154008222425
Generation # 30  Max Fitness: 0.00044347154008222425
Generation # 31  Max Fitness: 0.00044347154008222425
Generation # 32  Max Fitness: 0.00044347154008222425
Generation # 33  Max Fitness: 0.00044347154008222425
Generation # 34  Max Fitness: 0.00044347154008222425
Generation # 35  Max Fitness: 0.00044347154008222425
Generation # 36  Max Fitness: 0.00044347154008222425
Generation # 37  Max Fitness: 0.00044347154008222425
Generation # 38  Max Fitness: 0.00044347154008222425
Generation # 39  Max Fitness: 0.00044347154008222425
Generation # 40  Max Fitness: 0.00044347154008222425
Generation # 41  Max Fitness: 0.00044347154008222425
Generation # 42  Max Fitness: 0.00044347154008222425
Generation # 43  Max Fitness: 0.00044347154008222425
Generation # 44  Max Fitness: 0.00044347154008222425
Generation # 45  Max Fitness: 0.00044347154008222425
Generation # 46  Max Fitness: 0.00044347154008222425
Generation # 47  Max Fitness: 0.00044347154008222425
Generation # 48  Max Fitness: 0.00044347154008222425
Generation # 49  Max Fitness: 0.00044347154008222425
Accuracy:  96.0 %
65 <= node_count < 65
Node Count: 65
30
1
Weighted Connections:
(41, 13) : 0.004117611620657587
(43, 3) : -0.009845008102913357
(41, 23) : 0.008876844489605261
(46, 12) : 0.012505524475076482
(42, 20) : -0.03202621029579859
(36, 34) : 0.0027334583200632075
(60, 39) : 0.014614453426549738
(44, 34) : 0.014202544720884875
(59, 26) : 0.010893016953630355
(33, 3) : 0.013617527948315174
(48, 37) : 0.013222423375658125
(62, 53) : 0.0011618507247704226
(60, 29) : -0.009041068343132761
(34, 8) : 0.004210436058235389
(37, 13) : 0.0025736462933386647
(61, 0) : 0.015260580871328004
(35, 21) : -0.03908660296307329
(62, 31) : 0.003187817534646708
(39, 11) : 0.002590619373235176
(37, 23) : 0.012636242177752543
(52, 17) : -0.005989294677963933
(49, 28) : -0.002400871447123642
(50, 27) : 0.009201871406500505
(55, 2) : 0.007420018380888255
(30, 16) : 0.008843320707975022
(52, 37) : 0.011418840334153416
(58, 48) : 0.0044699626130839595
(31, 21) : 0.006743553772334382
(44, 3) : 0.003487802075601331
(42, 31) : 0.007115123408458852
(57, 29) : 0.010774921947885567
(40, 35) : 0.003792039998447338
(64, 32) : 0.1622463660823995
(45, 2) : 0.003364533750662666
(43, 30) : 0.010751608813503637
(41, 34) : 0.006477462267561415
(32, 25) : -0.02769915771730491
(44, 25) : 0.007298446572662252
(33, 4) : 0.004643276503802659
(62, 60) : 0.014119625001089337
(59, 9) : 0.0139475140325686
(38, 5) : 5.1625581228225856e-05
(51, 5) : 0.0039746961240393185
(49, 21) : 0.0025859364746768586
(39, 30) : 0.0013914263392126197
(53, 7) : 0.003452218172388287
(64, 1) : -0.2769973748760717
(56, 39) : 0.0010321528086542913
(55, 49) : 0.006212670557524201
(53, 33) : 0.01508229436757072
(42, 6) : -0.03194521799802111
(34, 32) : 0.010205329758731337
(32, 16) : 0.010313120942243303
(61, 56) : 0.0020922159659358475
(44, 16) : 0.010217103047099049
(33, 29) : 0.002510240218083049
(47, 5) : 0.010110377546825077
(58, 15) : 0.002150583631184465
(39, 35) : 0.003522611569687434
(63, 38) : 0.004076115719550914
(61, 18) : 0.011436333900308711
(62, 9) : 0.005322092300156968
(36, 4) : 0.0035328403714126673
(60, 9) : -0.0002890819439232195
(37, 25) : 0.00860593690245526
(52, 13) : -0.019059647126524134
(50, 13) : 0.005419546896249504
(53, 0) : 0.003027952820489474
(51, 48) : 0.004996764694624151
(40, 11) : 0.008046990004577521
(30, 2) : -0.0294622285036686
(64, 24) : -0.18187978819023431
(54, 15) : 0.0015324077469666274
(52, 43) : -0.0063408546117193956
(41, 10) : 0.013445824605700957
(47, 36) : 0.007297288521755973
(43, 12) : -0.012154165152001047
(55, 36) : 0.008460808182143691
(61, 49) : 0.010189588708546634
(35, 34) : 0.007928537697144224
(59, 33) : 0.008743994104678491
(60, 42) : -0.0009424742329063856
(43, 34) : 0.0036636347801073913
(58, 22) : 0.01109719723090391
(32, 13) : -0.018961837681965882
(35, 8) : -0.009470424486416303
(44, 37) : 0.006434985813217815
(33, 8) : 0.00045944118062499575
(36, 3) : 0.0019373551210720961
(60, 0) : -0.021884762505203756
(37, 2) : 0.006237882473944079
(39, 12) : 0.008103860910549569
(50, 4) : 0.0009477531734973721
(48, 28) : 0.01106883770869654
(54, 6) : -0.006538488749376421
(52, 50) : 0.008701415083677187
(56, 53) : 0.0005990774781413824
(46, 40) : 0.000719431584484213
(31, 0) : 0.007355167057286538
(40, 24) : 0.008187235144359113
(41, 21) : 0.009248087603088203
(44, 6) : 0.006534547253739875
(64, 43) : 0.029310326765830078
(45, 7) : 0.010109086975863893
(37, 33) : 0.01377000474147059
(44, 28) : 0.011929865635333508
(33, 1) : 0.00465606497934031
(36, 10) : 0.006361277394316515
(63, 50) : 0.0011648209083716017
(37, 11) : 0.011830728900995915
(38, 0) : -0.01962352783004866
(62, 29) : 0.0019068701163607003
(51, 24) : 0.003796219467325116
(63, 24) : 0.00046685852481043004
(52, 19) : 0.01903545762815381
(38, 26) : -0.00819016251790479
(31, 9) : 0.008070765801523844
(55, 28) : 0.003397071772875746
(42, 29) : -0.0013827851445472842
(47, 16) : 0.0006584931884139299
(64, 34) : 0.13416862450780745
(45, 0) : 0.012781060839744623
(43, 16) : 0.006769653093720365
(58, 24) : 0.005128890659893404
(41, 32) : 0.006287762402877771
(56, 8) : -0.0006539102142245465
(44, 27) : 0.01286479373583203
(59, 21) : 0.011226681889460912
(33, 26) : 0.006722677821815739
(42, 39) : 0.006412996130463396
(57, 5) : 0.00024936537593982683
(62, 34) : 0.0015527736916439118
